sample_filename,method_key,strategy_key,method_name,method_type,checkpoint_path,status,processing_time_ms,heart_si_sdr_db,lung_si_sdr_db,heart_snr_improvement_db,lung_snr_improvement_db,heart_mse,lung_mse,heart_mae,lung_mae,heart_correlation,lung_correlation,heart_alignment_lag_samples,lung_alignment_lag_samples,heart_output_path,lung_output_path,failure_reason
M0036.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,76,-22.646106643597467,-31.542079341919713,1.9307808686589687,1.6531764483897602,6.651920557487756e-05,6.360186671372503e-05,0.004994647577404976,0.0058068400248885155,0.07353889819941307,-0.0264693829064953,-368.0,220.0,evaluation/outputs/nmf_nmf_decomposition/M0036_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0036_nmf_nmf_decomposition_lung.wav,
M0058.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,73,-31.850265145349198,-30.42393377409123,9.017781522634957,-1.6098434903015197,1.3030186210016836e-06,5.655888526234776e-05,0.0007251197821460664,0.0037694615311920643,-0.025547247786091652,0.030102767697782563,-48.0,104.0,evaluation/outputs/nmf_nmf_decomposition/M0058_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0058_nmf_nmf_decomposition_lung.wav,
M0063.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,75,-31.600056402323162,-40.00269783688947,13.343035976666732,12.828159122352346,4.988208729628241e-06,5.84300914852065e-06,0.0012398794060572982,0.0014778454788029194,-0.026293408745068563,-0.009996298370434456,-296.0,-128.0,evaluation/outputs/nmf_nmf_decomposition/M0063_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0063_nmf_nmf_decomposition_lung.wav,
M0071.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,78,-26.841096622808056,-32.63371596126625,4.564972622385717,0.9426902279000323,4.490657829592237e-06,3.1678544473834336e-05,0.0014292001724243164,0.003821471706032753,0.04544605359337878,0.023345089092986306,-84.0,-212.0,evaluation/outputs/nmf_nmf_decomposition/M0071_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0071_nmf_nmf_decomposition_lung.wav,
M0007.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,70,-25.446787186329548,-33.658087331533025,0.546288424826022,0.35395544140418256,4.5541733015852515e-06,5.0450371418264695e-06,0.0015306692803278565,0.0009867812041193247,0.053338605688735274,-0.020749125293692723,-52.0,-20.0,evaluation/outputs/nmf_nmf_decomposition/M0007_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0007_nmf_nmf_decomposition_lung.wav,
M0029.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,70,-10.033997786258247,-35.29616821122373,1.1649746556819602,0.6072116907902624,1.0366656169935595e-05,2.5041230401257053e-05,0.001926301745697856,0.0035367717500776052,-0.3004400249071096,0.01718411487114604,-292.0,-100.0,evaluation/outputs/nmf_nmf_decomposition/M0029_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0029_nmf_nmf_decomposition_lung.wav,
M0104.wav,vmd_vmd_decomposition,vmd,VMD Decomposition,decomposition,builtin://vmd,completed,156,-27.089792844393486,-42.52947132902556,1.8325966728811744,1.5512270911682244,1.1289828762528487e-05,3.195765384589322e-05,0.0023387118708342314,0.003381037851795554,0.04416582432859968,-0.0074728298965348345,-384.0,-52.0,evaluation/outputs/vmd_vmd_decomposition/M0104_vmd_vmd_decomposition_heart.wav,evaluation/outputs/vmd_vmd_decomposition/M0104_vmd_vmd_decomposition_lung.wav,
M0140.wav,vmd_vmd_decomposition,vmd,VMD Decomposition,decomposition,builtin://vmd,completed,923,-0.32365540476111954,-18.96857884417505,3.497212097073188,5.789228977204388,0.00046912941616028547,0.0003868583880830556,0.013154954649508,0.005351119674742222,0.6938137223950533,0.11190121191816,0.0,0.0,evaluation/outputs/vmd_vmd_decomposition/M0140_vmd_vmd_decomposition_heart.wav,evaluation/outputs/vmd_vmd_decomposition/M0140_vmd_vmd_decomposition_lung.wav,
M0076.wav,vmd_vmd_decomposition,vmd,VMD Decomposition,decomposition,builtin://vmd,completed,329,-26.65868420902415,-41.99440109546764,10.385784330137287,3.0073902571428492,2.039650780716329e-06,1.698601590760518e-05,0.00104067986831069,0.002775871427729726,-0.04640847244855129,-0.00794812588908825,168.0,-220.0,evaluation/outputs/vmd_vmd_decomposition/M0076_vmd_vmd_decomposition_heart.wav,evaluation/outputs/vmd_vmd_decomposition/M0076_vmd_vmd_decomposition_lung.wav,
M0141.wav,vmd_vmd_decomposition,vmd,VMD Decomposition,decomposition,builtin://vmd,completed,927,-14.591416516720484,-11.507748225262429,0.9893666501567111,15.832647262469397,0.0032320856116712093,9.855005919234827e-05,0.03163524344563484,0.00629962095990777,0.18323693674413002,0.2569124390929655,0.0,0.0,evaluation/outputs/vmd_vmd_decomposition/M0141_vmd_vmd_decomposition_heart.wav,evaluation/outputs/vmd_vmd_decomposition/M0141_vmd_vmd_decomposition_lung.wav,
